model_target,arch_target,surrogate_type,surrogate_archs,surrogate_size_ensembles,norm_type,norm_max,norm_step,n_iter,n_ensemble,n_random_init,momentum,shuffle,ghost,input_diversity,translation_invariant,adv_fail_rate,adv_sucess_rate,adv_norm_mean,adv_norm_min,adv_norm_max,limit_samples_cycle,limit_cycles,surrogate_acc_original_ex,surrogate_acc_adv_ex,target_acc_original_ex,acc_original_ex,nb_adv,time
ImageNet/pretrained/resnet50,resnet50,cSGLD,resnet50,15,2,3.0,0.3,24,1,0,,True,False,False,False,0.1088,0.8912,3.0,2.9999992847442627,3.000000476837158,,,0.928,0.0,1.0,0.928,2500,1884.5601773960516
ImageNet/pretrained/resnet50,resnet50,cSGLD,resnet50,15,2,3.0,0.3,25,1,0,,True,False,False,False,0.1052,0.8948,3.0,2.9999992847442627,3.000000476837158,,,0.928,0.0,1.0,0.928,2500,1884.5601773960516
ImageNet/pretrained/resnet50,resnet50,cSGLD,resnet50,15,2,3.0,0.3,26,1,0,,True,False,False,False,0.0968,0.9032,3.0,2.9999992847442627,3.000000476837158,,,0.928,0.0,1.0,0.928,2500,1884.5601773960516
ImageNet/pretrained/resnet50,resnet50,cSGLD,resnet50,15,2,3.0,0.3,27,1,0,,True,False,False,False,0.0872,0.9128000000000001,3.0,2.9999992847442627,3.000000476837158,,,0.928,0.0,1.0,0.928,2500,1884.5601773960516
ImageNet/pretrained/resnet50,resnet50,cSGLD,resnet50,15,2,3.0,0.3,28,1,0,,True,False,False,False,0.082,0.918,3.0,2.9999992847442627,3.000000476837158,,,0.928,0.0,1.0,0.928,2500,1884.5601773960516
ImageNet/pretrained/resnet50,resnet50,cSGLD,resnet50,15,2,3.0,0.3,29,1,0,,True,False,False,False,0.0764,0.9236,3.0,2.9999992847442627,3.000000476837158,,,0.928,0.0,1.0,0.928,2500,1884.5601773960516
ImageNet/pretrained/resnet50,resnet50,cSGLD,resnet50,15,2,3.0,0.3,30,1,0,,True,False,False,False,0.07,0.9299999999999999,3.0,2.9999992847442627,3.000000476837158,,,0.928,0.0,1.0,0.928,2500,1884.5601773960516
ImageNet/pretrained/resnet50,resnet50,cSGLD,resnet50,15,2,3.0,0.3,31,1,0,,True,False,False,False,0.0668,0.9332,3.0,2.9999992847442627,3.000000476837158,,,0.928,0.0,1.0,0.928,2500,1884.5601773960516
ImageNet/pretrained/resnet50,resnet50,cSGLD,resnet50,15,2,3.0,0.3,32,1,0,,True,False,False,False,0.0672,0.9328,3.0,2.9999992847442627,3.000000476837158,,,0.928,0.0,1.0,0.928,2500,1884.5601773960516
ImageNet/pretrained/resnet50,resnet50,cSGLD,resnet50,15,2,3.0,0.3,33,1,0,,True,False,False,False,0.0644,0.9356,3.0,2.9999992847442627,3.000000476837158,,,0.928,0.0,1.0,0.928,2500,1884.5601773960516
