model_target,arch_target,surrogate_type,surrogate_archs,surrogate_size_ensembles,norm_type,norm_max,norm_step,n_iter,n_ensemble,n_random_init,momentum,shuffle,ghost,input_diversity,translation_invariant,adv_fail_rate,adv_sucess_rate,adv_norm_mean,adv_norm_min,adv_norm_max,limit_samples_cycle,limit_cycles,surrogate_acc_original_ex,surrogate_acc_adv_ex,target_acc_original_ex,acc_original_ex,nb_adv,time
models_target/CIFAR10/PreResNet110/single_model/model_Adam_bs128_lr0.01_lrd75_psig100.0_ep250_seed1.pth,PreResNet110,dnn,PreResNet110,6,2,0.5,0.05,50,1,0,0.9,True,False,False,False,0.0658,0.9342,0.4806163012981415,0.0,0.4999999701976776,,6,0.9858,0.0465,0.9313,0.9858,10000,401.6472891140729
models_target/CIFAR10/PreResNet110/single_model/model_Adam_bs128_lr0.01_lrd75_psig100.0_ep250_seed1.pth,PreResNet110,dnn,PreResNet110,6,inf,0.01568,0.001568,50,1,0,0.9,True,False,False,False,0.0245,0.9755,0.015680013224482536,0.01568000018596649,0.015680015087127686,,6,0.9858,0.0039,0.9313,0.9858,10000,414.2326355604455
models_target/CIFAR10/PreResNet110/single_model/model_Adam_bs128_lr0.01_lrd75_psig100.0_ep250_seed1.pth,PreResNet110,dnn,PreResNet110,7,inf,0.01568,0.001568,50,1,0,,True,False,False,False,0.0355,0.9645,0.015680013224482536,0.01568000018596649,0.015680015087127686,,7,0.9866,0.0049,0.9313,0.9866,10000,401.8362277112901
models_target/CIFAR10/PreResNet110/single_model/model_Adam_bs128_lr0.01_lrd75_psig100.0_ep250_seed1.pth,PreResNet110,dnn,PreResNet110,7,2,0.5,0.05,50,1,0,0.9,True,False,False,False,0.0621,0.9379,0.4812949299812317,0.0,0.4999999701976776,,7,0.9866,0.0458,0.9313,0.9866,10000,407.1048365077004
models_target/CIFAR10/PreResNet110/single_model/model_Adam_bs128_lr0.01_lrd75_psig100.0_ep250_seed1.pth,PreResNet110,dnn,PreResNet110,7,inf,0.01568,0.001568,50,1,0,0.9,True,False,False,False,0.0224,0.9776,0.015680013224482536,0.01568000018596649,0.015680015087127686,,7,0.9866,0.0037,0.9313,0.9866,10000,421.9923725584522
models_target/CIFAR10/PreResNet110/single_model/model_Adam_bs128_lr0.01_lrd75_psig100.0_ep250_seed1.pth,PreResNet110,dnn,PreResNet110,8,inf,0.01568,0.001568,50,1,0,,True,False,False,False,0.0314,0.9686,0.015680013224482536,0.01568000018596649,0.015680015087127686,,8,0.9874,0.005,0.9313,0.9874,10000,406.6923728408292
models_target/CIFAR10/PreResNet110/single_model/model_Adam_bs128_lr0.01_lrd75_psig100.0_ep250_seed1.pth,PreResNet110,dnn,PreResNet110,8,2,0.5,0.05,50,1,0,0.9,True,False,False,False,0.0597,0.9403,0.4818432033061981,0.0,0.4999999701976776,,8,0.9874,0.0457,0.9313,0.9874,10000,401.45566875860095
models_target/CIFAR10/PreResNet110/single_model/model_Adam_bs128_lr0.01_lrd75_psig100.0_ep250_seed1.pth,PreResNet110,dnn,PreResNet110,8,inf,0.01568,0.001568,50,1,0,0.9,True,False,False,False,0.0189,0.9811,0.015680013224482536,0.01568000018596649,0.015680015087127686,,8,0.9874,0.0043,0.9313,0.9874,10000,409.4709769869223
models_target/CIFAR10/PreResNet110/single_model/model_Adam_bs128_lr0.01_lrd75_psig100.0_ep250_seed1.pth,PreResNet110,dnn,PreResNet110,9,inf,0.01568,0.001568,50,1,0,,True,False,False,False,0.0275,0.9725,0.015680013224482536,0.01568000018596649,0.015680015087127686,,9,0.9873,0.0051,0.9313,0.9873,10000,407.3298107525334
models_target/CIFAR10/PreResNet110/single_model/model_Adam_bs128_lr0.01_lrd75_psig100.0_ep250_seed1.pth,PreResNet110,dnn,PreResNet110,9,2,0.5,0.05,50,1,0,0.9,True,False,False,False,0.0562,0.9438,0.48245948553085327,0.0,0.4999999701976776,,9,0.9873,0.0437,0.9313,0.9873,10000,408.3782524066046
models_target/CIFAR10/PreResNet110/single_model/model_Adam_bs128_lr0.01_lrd75_psig100.0_ep250_seed1.pth,PreResNet110,dnn,PreResNet110,9,inf,0.01568,0.001568,50,1,0,0.9,True,False,False,False,0.0177,0.9823,0.015680013224482536,0.01568000018596649,0.015680015087127686,,9,0.9873,0.0037,0.9313,0.9873,10000,405.0614853836596
models_target/CIFAR10/PreResNet110/single_model/model_Adam_bs128_lr0.01_lrd75_psig100.0_ep250_seed1.pth,PreResNet110,dnn,PreResNet110,10,inf,0.01568,0.001568,50,1,0,,True,False,False,False,0.0257,0.9742999999999999,0.015680013224482536,0.01568000018596649,0.015680015087127686,,10,0.9875,0.0053,0.9313,0.9875,10000,403.9053441332653
models_target/CIFAR10/PreResNet110/single_model/model_Adam_bs128_lr0.01_lrd75_psig100.0_ep250_seed1.pth,PreResNet110,dnn,PreResNet110,10,2,0.5,0.05,50,1,0,0.9,True,False,False,False,0.0549,0.9451,0.4830869138240814,0.0,0.4999999701976776,,10,0.9875,0.044,0.9313,0.9875,10000,406.45095179323107
models_target/CIFAR10/PreResNet110/single_model/model_Adam_bs128_lr0.01_lrd75_psig100.0_ep250_seed1.pth,PreResNet110,dnn,PreResNet110,10,inf,0.01568,0.001568,50,1,0,0.9,True,False,False,False,0.0183,0.9817,0.015680013224482536,0.01568000018596649,0.015680015087127686,,10,0.9875,0.0054,0.9313,0.9875,10000,404.4634429467842
models_target/CIFAR10/PreResNet110/single_model/model_Adam_bs128_lr0.01_lrd75_psig100.0_ep250_seed1.pth,PreResNet110,dnn,PreResNet110,11,inf,0.01568,0.001568,50,1,0,,True,False,False,False,0.0243,0.9757,0.015680013224482536,0.01568000018596649,0.015680015087127686,,11,0.9877,0.0053,0.9313,0.9877,10000,403.26476143393666
models_target/CIFAR10/PreResNet110/single_model/model_Adam_bs128_lr0.01_lrd75_psig100.0_ep250_seed1.pth,PreResNet110,dnn,PreResNet110,11,2,0.5,0.05,50,1,0,0.9,True,False,False,False,0.0544,0.9456,0.4835875928401947,0.0,0.4999999701976776,,11,0.9877,0.0444,0.9313,0.9877,10000,407.505700240843
models_target/CIFAR10/PreResNet110/single_model/model_Adam_bs128_lr0.01_lrd75_psig100.0_ep250_seed1.pth,PreResNet110,dnn,PreResNet110,11,inf,0.01568,0.001568,50,1,0,0.9,True,False,False,False,0.0179,0.9821,0.015680013224482536,0.01568000018596649,0.015680015087127686,,11,0.9877,0.0059,0.9313,0.9877,10000,414.81079990416765
models_target/CIFAR10/PreResNet110/single_model/model_Adam_bs128_lr0.01_lrd75_psig100.0_ep250_seed1.pth,PreResNet110,dnn,PreResNet110,12,inf,0.01568,0.001568,50,1,0,,True,False,False,False,0.0228,0.9772,0.015680013224482536,0.01568000018596649,0.015680015087127686,,12,0.9886,0.0053,0.9313,0.9886,10000,407.3910377137363
